site,id_camera,id_camtrap_gps,date_installation,date_retrieving,id_trail,latr_id,latitude,longitude,id_video,date_video_mmddyyyy,time_video,total_time_sec,time_specific_sec,order,family,genus,scientific_name,interaction_latrine,interaction,tapir_defecating,x_adults,x_juveniles,observation
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (95-97),2022-02-09T00:00:00Z,1899-12-31T19:34:06Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,1,defecating,1,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (98),2022-02-10T00:00:00Z,1899-12-31T00:42:30Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (100),2022-02-10T00:00:00Z,1899-12-31T02:37:49Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (101-102),2022-02-10T00:00:00Z,1899-12-31T08:35:40Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,1,defecating,1,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (105),2022-02-11T00:00:00Z,1899-12-31T01:06:58Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (107),2022-02-11T00:00:00Z,1899-12-31T01:55:44Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (108),2022-02-11T00:00:00Z,1899-12-31T04:32:42Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (110,2022-02-11T00:00:00Z,1899-12-31T07:59:21Z,10,3,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (111,2022-02-11T00:00:00Z,1899-12-31T08:00:32Z,10,8,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (112,2022-02-11T00:00:00Z,1899-12-31T08:00:56Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (113,2022-02-11T00:00:00Z,1899-12-31T08:01:15Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (114,2022-02-11T00:00:00Z,1899-12-31T08:03:38Z,10,5,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (115,2022-02-11T00:00:00Z,1899-12-31T11:52:56Z,10,4,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (117,2022-02-11T00:00:00Z,1899-12-31T11:54:51Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (118,2022-02-11T00:00:00Z,1899-12-31T11:55:05Z,10,3,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (119,2022-02-11T00:00:00Z,1899-12-31T11:55:34Z,10,2,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (120,2022-02-11T00:00:00Z,1899-12-31T11:57:14Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (121,2022-02-11T00:00:00Z,1899-12-31T11:58:05Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (122,2022-02-11T00:00:00Z,1899-12-31T11:58:19Z,10,5,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (123,2022-02-11T00:00:00Z,1899-12-31T11:58:34Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (125,2022-02-11T00:00:00Z,1899-12-31T12:01:53Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (126,2022-02-11T00:00:00Z,1899-12-31T12:02:05Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (127,2022-02-11T00:00:00Z,1899-12-31T12:07:02Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (128,2022-02-11T00:00:00Z,1899-12-31T12:07:22Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (129,2022-02-11T00:00:00Z,1899-12-31T12:07:45Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (131,2022-02-11T00:00:00Z,1899-12-31T12:08:20Z,10,7,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (132,2022-02-11T00:00:00Z,1899-12-31T12:08:38Z,10,4,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (133,2022-02-11T00:00:00Z,1899-12-31T12:08:55Z,10,8,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (135,2022-02-11T00:00:00Z,1899-12-31T12:09:56Z,10,5,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (136,2022-02-11T00:00:00Z,1899-12-31T12:10:33Z,10,9,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (137,2022-02-11T00:00:00Z,1899-12-31T12:10:59Z,10,5,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (138,2022-02-11T00:00:00Z,1899-12-31T12:11:14Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (141),2022-02-11T00:00:00Z,1899-12-31T12:36:41Z,10,NA,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (142),2022-02-11T00:00:00Z,1899-12-31T14:53:12Z,10,NA,Artiodactyla ,Tayassuidae,Tayassu,Tayassu_pecari,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (143),2022-02-11T00:00:00Z,1899-12-31T17:10:38Z,10,10,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (144),2022-02-12T00:00:00Z,1899-12-31T03:20:43Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (145),2022-02-12T00:00:00Z,1899-12-31T04:01:29Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (147,2022-02-13T00:00:00Z,1899-12-31T09:15:30Z,10,8,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (149,2022-02-13T00:00:00Z,1899-12-31T09:16:38Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (150,2022-02-13T00:00:00Z,1899-12-31T09:16:55Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (151,2022-02-13T00:00:00Z,1899-12-31T09:17:10Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (152,2022-02-13T00:00:00Z,1899-12-31T09:17:24Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (153,2022-02-13T00:00:00Z,1899-12-31T09:18:22Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (154,2022-02-13T00:00:00Z,1899-12-31T09:18:39Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (155,2022-02-13T00:00:00Z,1899-12-31T09:18:57Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (156,2022-02-13T00:00:00Z,1899-12-31T09:19:20Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (157,2022-02-13T00:00:00Z,1899-12-31T09:19:58Z,10,7,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (158,2022-02-13T00:00:00Z,1899-12-31T09:20:29Z,10,8,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (159,2022-02-13T00:00:00Z,1899-12-31T09:20:43Z,10,8,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (160,2022-02-13T00:00:00Z,1899-12-31T09:21:13Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (162,2022-02-13T00:00:00Z,1899-12-31T09:23:12Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (163,2022-02-13T00:00:00Z,1899-12-31T09:23:33Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (165),2022-02-13T00:00:00Z,1899-12-31T15:18:34Z,10,NA,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (166,2022-02-13T00:00:00Z,1899-12-31T16:49:42Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (167,2022-02-13T00:00:00Z,1899-12-31T16:49:55Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (168,2022-02-13T00:00:00Z,1899-12-31T16:50:14Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (169,2022-02-13T00:00:00Z,1899-12-31T16:50:27Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (170,2022-02-13T00:00:00Z,1899-12-31T16:50:41Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (171,2022-02-13T00:00:00Z,1899-12-31T16:52:00Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (172,2022-02-13T00:00:00Z,1899-12-31T16:52:20Z,10,10,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (173,2022-02-13T00:00:00Z,1899-12-31T16:52:47Z,10,7,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,1,foraging,0,4,4,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (175),2022-02-14T00:00:00Z,1899-12-31T02:17:37Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (180),2022-02-15T00:00:00Z,1899-12-31T00:34:55Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (182),2022-02-15T00:00:00Z,1899-12-31T04:13:20Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (183),2022-02-15T00:00:00Z,1899-12-31T20:54:08Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (184),2022-02-16T00:00:00Z,1899-12-31T06:37:52Z,10,NA,Galliformes,Odontophoridae,Odontophorus,Odontophorus_capueira,0,non-foraging,0,3,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (185),2022-02-16T00:00:00Z,1899-12-31T21:12:21Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (186),2022-02-17T00:00:00Z,1899-12-31T04:04:46Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (195),2022-02-17T00:00:00Z,1899-12-31T09:31:32Z,10,7,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (197),2022-02-17T00:00:00Z,1899-12-31T18:12:57Z,10,NA,Galliformes,Cracidae,Penelope,Penelope_obscura,0,non-foraging,0,1,1,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (198),2022-02-17T00:00:00Z,1899-12-31T18:13:16Z,10,NA,Galliformes,Cracidae,Penelope,Penelope_obscura,0,non-foraging,0,1,1,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (199),2022-02-17T00:00:00Z,1899-12-31T19:53:41Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (200),2022-02-17T00:00:00Z,1899-12-31T23:34:00Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (201),2022-02-18T00:00:00Z,1899-12-31T02:12:39Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (202),2022-02-18T00:00:00Z,1899-12-31T03:57:44Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_jan-feb (203),2022-02-18T00:00:00Z,1899-12-31T10:31:02Z,10,NA,Passeriformes,Turdidae,Turdus,Turdus_albicollis,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_feb-mar (05),2022-02-19T00:00:00Z,1899-12-31T01:42:25Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_feb-mar (06),2022-02-19T00:00:00Z,1899-12-31T23:04:08Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_feb-mar (08),2022-02-20T00:00:00Z,1899-12-31T02:35:24Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_feb-mar (09,2022-02-20T00:00:00Z,1899-12-31T15:38:33Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,#68,Camtrap_04,2021-12-08T00:00:00Z,2022-06-26T00:00:00Z,Taquaral,LATR_002,-24.0635,-47.987749,LATR_002_feb-mar (10,2022-02-20T00:00:00Z,1899-12-31T15:38:46Z,10,9,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
